series_id,t,signal,label
0,167,-0.017619525684566713,stable
0,168,-0.004502736072526582,stable
0,169,-0.025873730948342895,stable
0,170,-0.032553597424342065,stable
0,171,-0.02258556178247929,stable
0,172,0.04018269746524185,stable
0,173,0.023373223987850897,stable
0,174,0.05169599272737515,stable
0,175,-0.044453571008203505,stable
0,176,-0.10651370366338092,stable
0,177,-0.15047946022645006,stable
0,178,-0.14907873745477887,stable
0,179,-0.37259538214735954,stable
0,180,-0.23523119489424196,stable
0,181,-0.17715069024400476,stable
0,182,-0.17884088216953237,stable
0,183,-0.18854044923736962,stable
0,184,-0.07927518416475549,stable
0,185,0.03453097488081758,stable
0,186,-0.04760987785575121,stable
0,187,-0.05217638344169165,stable
0,188,-0.05615268600189113,stable
0,189,-0.06118808342748938,stable
0,190,0.11879714616642043,stable
0,191,0.16071366495329997,stable
0,192,0.09521576093616568,stable
0,193,-0.08337334787660484,stable
0,194,-0.04662226840085157,stable
0,195,-0.07755779143262687,stable
0,196,-0.04703542900527703,stable
0,197,0.15234880426399058,stable
0,198,0.19300020883223545,stable
0,199,0.015832861212496482,stable
0,200,0.046922065672805935,stable
0,201,0.09880338401217606,stable
0,202,0.05877471169886563,stable
0,203,0.0811991929007739,stable
0,204,-0.15063465958980898,stable
0,205,-0.1967736568739864,stable
0,206,-0.1896318759003293,stable
0,207,-0.09648213328286945,stable
0,208,-0.025984825843656315,stable
0,209,0.014726005498755669,stable
0,210,-0.10853277243199777,stable
0,211,-0.16489986516175784,stable
0,212,0.05488845228542076,stable
0,213,0.02717008921735122,stable
0,214,0.011775044127078057,stable
0,215,-0.016447344139422542,stable
0,216,-0.06598856995529533,stable
0,217,0.001257360853285823,stable
0,218,-0.045510856768743876,stable
0,219,-0.15956215518104858,stable
0,220,-0.1259965498870857,stable
0,221,-0.08748691045164834,stable
0,222,0.10230643034445511,stable
0,223,0.009630533665617717,stable
0,224,-0.059419021511392875,stable
0,225,-0.031719085996310376,stable
0,226,-0.04573071021716636,stable
0,227,0.07523304284235657,stable
0,228,0.06343365301739048,stable
0,229,0.010797513112565625,stable
0,230,0.06739688295034481,stable
0,231,-0.0022991483385706377,stable
0,232,0.02911598246788283,stable
0,233,0.022480481177272353,stable
0,234,0.12671832947131276,stable
0,235,0.1063912084736727,stable
0,236,-0.018071191936057746,stable
0,237,-0.013406240894171983,stable
0,238,0.18225916674084258,stable
0,239,0.23663007000881775,stable
0,240,0.1783974908226355,stable
0,241,0.12394879468875761,stable
0,242,-0.17301743839318248,stable
0,243,-0.1532912442864152,stable
0,244,-0.11818186715109061,stable
0,245,-0.06788928452553805,stable
0,246,0.049092610135584996,stable
0,247,0.06634448854433499,stable
0,248,0.10516614848943864,stable
0,249,0.061670740016704945,stable
0,250,0.04740271687215811,stable
0,251,0.12054294105253627,stable
0,252,0.08993795676881654,stable
0,253,0.09461181467558652,stable
0,254,0.04010674530955416,stable
0,255,0.026907964355439237,stable
0,256,-0.06250524096914278,stable
0,257,-0.07806143997307113,stable
0,258,0.006978189065110586,stable
0,259,0.04013717944702643,stable
0,260,0.05171360041024541,stable
0,261,0.007065403308534255,stable
0,262,-0.0010702298174562813,stable
0,263,0.03583198979684132,stable
0,264,0.07700599786203155,stable
0,265,0.1649504365826142,stable
0,266,0.11270356073741303,stable
0,267,0.058276938585329306,stable
0,268,0.09448213825956031,stable
0,269,0.05235790082992358,stable
0,270,-0.017534071931626358,stable
0,271,-0.04086553875435907,stable
0,272,0.04103222965224322,stable
0,273,-0.03834820602443577,stable
0,274,-0.010742843709310002,stable
0,275,0.02572803183081092,stable
0,276,0.021490563778401733,stable
0,277,0.06599247475736619,stable
0,278,-0.01209278837737144,stable
0,279,0.09810363073875224,stable
0,280,0.012555496497624843,stable
0,281,-0.31744885842047,stable
0,282,-0.2178886907441665,stable
0,283,-0.05508430134812757,stable
0,284,-0.13968328708557892,stable
0,285,-0.06509364588147368,stable
0,286,-0.06222763674435883,stable
0,287,-0.16139549830555494,stable
0,288,-0.051409797912847714,stable
0,289,-0.015620974093957133,stable
0,290,0.14942814890622852,stable
0,291,0.02552456574813862,stable
0,292,0.012359299152566288,stable
0,293,-0.0802249331529394,stable
0,294,-0.1322696925989727,stable
0,295,-0.10906788494346972,stable
0,296,-0.0638176443234956,stable
0,297,-0.09822039957957442,stable
0,298,0.0006043243997953113,stable
0,299,-0.08448097770553151,stable
0,300,-0.01881087765876923,stable
0,301,0.02524578186129034,stable
0,302,0.003966162006932179,stable
0,303,-0.04855245076795488,stable
0,304,0.08263850867512036,stable
0,305,-0.031111612631844948,stable
0,306,0.014528061077671416,stable
0,307,0.005018352697670877,stable
0,308,0.06753906092433219,stable
0,309,0.02868108360218823,stable
0,310,-0.011542531677595773,stable
0,311,-0.085005447799041,stable
0,312,-0.030581610185334132,stable
0,313,0.0957358196927495,stable
0,314,0.06657823852857958,stable
0,315,0.01178823055455129,stable
0,316,-0.03123809794933325,stable
0,317,0.0024326852750243787,stable
0,318,0.09541196936752984,stable
0,319,0.18494426659581403,stable
0,320,-0.10653148000689963,stable
0,321,-0.22475743672184004,stable
0,322,-0.06921673568315022,stable
0,323,0.02203831089514289,stable
0,324,-0.013181747403585062,stable
0,325,0.09297498203426116,stable
0,326,0.03561939382277291,stable
0,327,0.1890363024588159,stable
0,328,0.11132506803263786,stable
0,329,0.03413191861114936,stable
0,330,0.03153084621056102,stable
0,331,0.024404692143758556,stable
0,332,0.012197483748198496,stable
0,333,-0.026119872443020713,stable
0,334,-0.08819310772445194,stable
0,335,-0.039926034891367486,stable
0,336,0.01976256313908196,stable
0,337,0.1464177060181123,stable
0,338,0.19123679659956705,stable
0,339,0.058711336392651386,stable
0,340,0.05162299715066901,stable
0,341,0.01915180931275469,stable
0,342,0.012010610403221248,stable
0,343,0.08578773967433155,stable
0,344,0.007885979114109397,stable
0,345,0.08931264414158535,stable
0,346,0.07545861989656087,stable
0,347,-0.03984019101304684,stable
0,348,0.051455825276796485,stable
0,349,0.027501421956457807,stable
0,350,0.1473714114266775,stable
0,351,0.028181091424142157,stable
0,352,0.09327170704931168,stable
0,353,0.12239498245017388,stable
0,354,0.07189995961939895,stable
0,355,0.1013440869231995,stable
0,356,0.08550560184686964,stable
0,357,0.07626260652752198,stable
0,358,-0.006568391762160078,stable
0,359,-0.038668646112601124,stable
0,360,-0.13989685806522129,stable
0,361,-0.06794934324364728,stable
0,362,0.0323089168413657,stable
0,363,0.027184598954743962,stable
0,364,0.07578379867883678,stable
0,365,0.07458027505097668,stable
0,366,0.07994556277578677,stable
0,367,0.016129236625680804,stable
0,368,-0.005576129827049367,stable
0,369,-0.12318597512301335,stable
0,370,-0.14466877678769063,stable
0,371,-0.06477024746632296,stable
0,372,-0.11593588920344933,stable
0,373,-0.07147645609159836,stable
0,374,-0.03244477964362217,stable
0,375,0.011370742940646873,stable
0,376,-0.002510863007680131,stable
0,377,0.010927929507429723,stable
0,378,-0.014534535457306867,stable
0,379,-0.010422477235528358,stable
0,380,0.3175323276665707,stable
0,381,0.2069775383905395,stable
0,382,0.15496469233946067,stable
0,383,0.12283112936626217,stable
0,384,0.11811949376685552,stable
0,385,0.10760437497023985,stable
0,386,0.10105527221857194,stable
0,387,0.03260940202065021,stable
0,388,0.1525136793206751,stable
0,389,0.045526070565852235,stable
0,390,0.12823308870750988,stable
0,391,0.056503427455305795,stable
0,392,0.010871313427804053,stable
0,393,0.01705613991903059,stable
0,394,-0.2216837420111331,stable
0,395,-0.11531074246025191,stable
0,396,-0.09443285278472523,stable
0,397,-0.26313612476045,stable
0,398,-0.18439176663903656,stable
0,399,-0.15081995479574092,stable
0,400,-0.06794512946987409,stable
0,401,-0.08293129638568023,stable
0,402,0.04529804519615591,stable
0,403,-0.007668616991782999,stable
0,404,-0.042586912943386165,stable
0,405,-0.11388190488824519,stable
0,406,0.009283865577255981,stable
0,407,-0.0003782000253055454,stable
0,408,0.07314586181351912,stable
0,409,0.08081273514256837,stable
0,410,0.10743646186566194,stable
0,411,0.09006106001053947,stable
0,412,0.05249585154709629,stable
0,413,0.05198956717520406,stable
0,414,0.0722490293358806,stable
0,415,0.19548537866735807,stable
0,416,0.2927010426664014,stable
0,417,0.16395694973747793,stable
0,418,0.17252531327633133,stable
0,419,0.14137469748559214,stable
0,420,0.06807425343042164,stable
0,421,-0.08462979888904057,stable
0,422,-0.05544639658016134,stable
0,423,-0.05070686536693163,stable
0,424,-0.06488889947790821,stable
0,425,-0.19216257530363032,stable
0,426,-0.12736267051279926,stable
0,427,-0.07056806954957315,stable
0,428,-0.04659398175377863,stable
0,429,0.06016569731225035,stable
0,430,-0.01374679128460532,stable
0,431,0.2222727497276436,stable
0,432,0.18352257048432474,stable
0,433,0.14533172203909622,stable
0,434,0.07485997658767539,stable
0,435,-0.007001361828946798,stable
0,436,-0.02950409296675732,stable
0,437,0.03430705697393975,stable
0,438,0.10147824172140518,stable
0,439,0.06087511709515317,stable
0,440,-0.0064943183750816175,stable
0,441,-0.12964735702597785,stable
0,442,-0.1510332411978858,stable
0,443,-0.05978007574348414,stable
0,444,-0.050006094024093894,stable
0,445,-0.013763392481490444,stable
0,446,-0.020426435967386934,stable
0,447,-0.09071467442094262,stable
0,448,-0.003028325300129059,drift
0,449,-0.07254956419179015,drift
0,450,-0.239573197449796,drift
0,451,-0.24933220111534415,drift
0,452,-0.2575876630592464,drift
0,453,-0.1259542705344403,drift
0,454,-0.4668330984323722,drift
0,455,-0.14604821363732168,drift
0,456,-0.006005096553735156,drift
0,457,-0.011551534860939312,drift
0,458,-0.021348939865790725,drift
0,459,-0.08832514714938203,drift
0,460,-0.09831314002251473,drift
0,461,-0.06610886801025637,drift
0,462,-0.2950159502093352,drift
0,463,-0.22945511587444428,drift
0,464,-0.19072014435585186,drift
0,465,-0.15532900794304527,drift
0,466,-0.03704992857261835,drift
0,467,0.039476006438713324,drift
0,468,0.0018899361713744646,drift
0,469,-0.08242976197110495,drift
0,470,-0.10653484303814306,drift
0,471,-0.2437865306573111,drift
0,472,-0.24522149160892395,drift
0,473,-0.2623168417317409,drift
0,474,-0.4719121628900001,drift
0,475,-0.3635098429089797,drift
0,476,-0.4613899025809651,drift
0,477,-0.2552840229266531,drift
0,478,-0.21996176499896677,drift
0,479,-0.13171098115603558,drift
0,480,-0.15918849420513556,drift
0,481,-0.11378354392215281,drift
0,482,-0.08033535932256972,drift
0,483,-0.04843590158625656,drift
0,484,-0.05199559230479979,drift
0,485,0.05644302193806765,drift
0,486,-0.06065215568745876,drift
0,487,-0.11985575471931606,drift
0,488,-0.1712552264074523,drift
0,489,-0.13872281168680956,drift
0,490,-0.17295997518024833,drift
0,491,-0.24082097339100467,drift
0,492,-0.23997792127416842,drift
0,493,-0.17518520495672052,drift
0,494,-0.23837125478994942,drift
0,495,-0.18087370321448787,drift
0,496,-0.2158212676668181,drift
0,497,-0.1528428070299422,drift
0,498,-0.15510244799888948,drift
0,499,0.038659936542058404,drift
0,500,-0.0911396199092249,drift
0,501,-0.14178609283011512,drift
0,502,0.07039691415784224,drift
0,503,0.02155166627324333,drift
0,504,0.08122911208373597,drift
0,505,0.029819865645066116,drift
0,506,-0.08954495516949479,drift
0,507,-0.12723004798184406,drift
0,508,-0.12449412460691284,drift
0,509,-0.16224383130036518,drift
0,510,-0.11091123759201299,drift
0,511,-0.2560033578887739,drift
0,512,-0.19855454522697966,drift
0,513,-0.2098215180509781,drift
0,514,-0.11303758075896339,drift
0,515,-0.27747732055058993,drift
0,516,-0.18800102439562338,drift
0,517,-0.2853190236555797,drift
0,518,-0.5891828208505008,drift
0,519,-0.4957051895882694,drift
0,520,-0.6765407104932473,drift
0,521,-0.4403422464246224,drift
0,522,-0.2984378970166836,drift
0,523,-0.23539685066704577,drift
0,524,-0.09326891521064061,drift
0,525,-0.22654942950936746,drift
0,526,-0.16716152633216894,drift
0,527,-0.06083432026829988,drift
0,528,-0.08673948625147239,drift
0,529,-0.09299640931398986,drift
0,530,-0.0856028374746445,drift
0,531,-0.18455653050491094,drift
0,532,0.02838276704496423,drift
0,533,0.12772891128292033,drift
0,534,-0.0369134323206761,drift
0,535,0.05150294697186256,drift
0,536,0.013483697683321706,drift
0,537,-0.04967928968904502,drift
0,538,0.036039800523688964,drift
0,539,0.014702884877186816,drift
0,540,-0.04884799626703009,drift
0,541,-0.09915314990317034,drift
0,542,0.07690100055574788,drift
0,543,-0.03499018636159236,drift
0,544,-0.01606989647317645,drift
0,545,0.16549877745016192,drift
0,546,-0.017679096236823386,drift
0,547,-0.06649698013426457,drift
0,548,-0.1679023242796372,drift
0,549,-0.17247644096815812,drift
0,550,-0.16743753557811455,drift
0,551,-0.04296119722501188,drift
0,552,0.15494495110711537,drift
0,553,0.046128232348066615,drift
0,554,0.0701643879197361,drift
0,555,0.08364035436487088,drift
0,556,-0.05901071120218232,drift
0,557,-0.023987174032691516,drift
0,558,-0.16296336170667675,drift
0,559,-0.17057015210133794,drift
0,560,-0.0846082852243202,drift
0,561,-0.17624181797928357,drift
0,562,-0.1179730775731242,drift
0,563,0.03904549075896617,drift
0,564,0.0912404559881791,drift
0,565,-0.18046791288801806,drift
0,566,-0.10067953236113045,drift
0,567,-0.3063127962896736,drift
0,568,-0.04428705409714559,drift
0,569,-0.0920568973018212,drift
0,570,-0.09683510337038886,drift
0,571,-0.09201496309611669,drift
0,572,-0.07717486380871472,drift
0,573,-0.11152615314237163,drift
0,574,-0.07963120021202888,drift
0,575,-0.1154803283464921,drift
0,576,-0.08698313672587704,drift
0,577,-0.1448321406555369,drift
0,578,-0.04283389083568494,drift
0,579,-0.06808124265345118,drift
0,580,-0.09716066359293005,drift
0,581,-0.1785463693807891,drift
0,582,-0.18401344723895402,drift
0,583,-0.1077883622874725,drift
0,584,-0.10218301067352466,drift
0,585,-0.2102473746379607,drift
0,586,-0.15983023714424205,drift
0,587,-0.04296938659415836,drift
0,588,-0.09472665321107468,drift
0,589,0.009345551444641192,drift
0,590,0.10544843076547983,drift
0,591,0.12011286754905244,drift
0,592,-0.02130027215520968,drift
0,593,-0.017119753226302166,drift
0,594,0.028607047728456736,drift
0,595,-0.03968202575918831,drift
0,596,0.006920219954538183,drift
0,597,-0.02444109122271248,drift
0,598,-0.10831752975074266,drift
0,599,-0.11803665812630952,drift
0,600,-0.08328080311909988,drift
0,601,-0.18982250739668774,drift
0,602,-0.2964387459520232,drift
0,603,-0.4027067010374217,drift
0,604,-0.29063931573238644,drift
0,605,-0.44406401396715944,drift
0,606,-0.22352747457593897,drift
0,607,-0.2038971665500228,drift
0,608,-0.17507734611847664,drift
0,609,-0.10519545664641669,drift
0,610,-0.14112752319798172,drift
0,611,-0.08465490152132711,drift
0,612,-0.16499351608845808,drift
0,613,-0.07961400880388861,drift
0,614,-0.08461021862369297,drift
0,615,-0.2834629666760905,drift
0,616,-0.2839479355656876,drift
0,617,-0.24147955247620273,drift
0,618,-0.16423429915877513,drift
0,619,-0.43860595322964224,drift
0,620,-0.14824984105485997,drift
0,621,-0.14625438758751913,drift
0,622,-0.08124825565849284,drift
0,623,-0.002672040146110513,drift
0,624,-0.04606227489784502,drift
0,625,-0.1578835269120049,drift
0,626,-0.06815448642540332,drift
0,627,-0.07051336857899822,drift
0,628,-0.05858474055872296,drift
0,629,-0.05547861487643939,drift
0,630,0.016371998135515195,drift
0,631,-0.11759729513089769,drift
0,632,-0.17216667897910556,drift
0,633,0.01155592687996701,drift
0,634,-0.11618157469065894,drift
0,635,-0.07392786230059921,drift
0,636,-0.20991946054017663,collapse
0,637,-0.14210091749363984,collapse
0,638,-0.27446203277073566,collapse
0,639,-0.18998815691967558,collapse
0,640,0.023229897021044887,collapse
0,641,0.10099731123048122,collapse
0,642,0.06153321660411294,collapse
0,643,0.30633063115241316,collapse
0,644,0.20228446430188132,collapse
0,645,0.25458298840731763,collapse
0,646,0.14221875037207252,collapse
0,647,0.12464606462379037,collapse
0,648,0.08851165770736716,collapse
0,649,-0.22853046788912426,collapse
0,650,-0.25741337539771275,collapse
0,651,-0.18970486090284436,collapse
0,652,-0.25591174523312704,collapse
0,653,-0.33953524847034794,collapse
0,654,-0.5566754757307716,collapse
0,655,-0.3893435689169844,collapse
0,656,-0.11616915301264416,collapse
0,657,-0.009798375770196446,collapse
0,658,0.0806576783896894,collapse
0,659,0.14227454349015267,collapse
0,660,0.20390961954488374,collapse
0,661,0.00652498939134713,collapse
0,662,0.43111728188062687,collapse
0,663,0.274353917855264,collapse
0,664,0.2978417715332099,collapse
0,665,0.03961084043049326,collapse
0,666,0.045356085804626765,collapse
0,667,0.008042825361106513,collapse
0,668,-0.0477794679884653,collapse
0,669,0.21437483811074648,collapse
0,670,0.39454944145714177,collapse
0,671,-0.07372413508802317,collapse
0,672,0.4875945142282976,collapse
0,673,0.3477202036393506,collapse
0,674,0.40333592294145626,collapse
0,675,0.6249557692930027,collapse
0,676,0.6564739837141764,collapse
0,677,0.38016426475472825,collapse
0,678,0.24247627048331433,collapse
0,679,0.10930818777799403,collapse
0,680,0.11854125310567662,collapse
0,681,-0.04588399797667676,collapse
0,682,0.7566652277538815,collapse
0,683,0.851631409090146,collapse
0,684,0.37824438175806663,collapse
0,685,0.11087697814079472,collapse
0,686,0.14082370464132118,collapse
0,687,-0.06460863763151949,collapse
0,688,-0.32876287507213725,collapse
0,689,-0.2361017952956585,collapse
0,690,-0.48297442481238323,collapse
0,691,-0.5094243604806291,collapse
0,692,-0.21218129054667717,collapse
0,693,-0.21158639189151107,collapse
0,694,-0.024573410769754583,collapse
0,695,0.33533062125822005,collapse
0,696,0.2901020100921916,collapse
0,697,0.10047289584146035,collapse
0,698,-0.09028088865428671,collapse
0,699,-0.175868951702788,collapse
0,700,-0.2755186758349094,collapse
0,701,-0.47483411597890957,collapse
0,702,-0.7414814034026147,collapse
0,703,-0.6437208244502906,collapse
0,704,-0.427900751880252,collapse
0,705,-0.3304427306751724,collapse
0,706,-0.0542259501421718,collapse
0,707,0.34151150379849127,collapse
0,708,0.11649405168003882,collapse
0,709,0.13207805732972488,collapse
0,710,0.4754398803727504,collapse
0,711,0.44689556807419645,collapse
0,712,0.1383256341058076,collapse
0,713,-0.0549072419979134,collapse
0,714,-0.19858994126363763,collapse
0,715,-0.23243294675468196,collapse
0,716,-0.22081414610161748,collapse
0,717,-0.0667798631629821,collapse
0,718,-0.6570127178766768,collapse
0,719,-0.2749508323594906,collapse
0,720,-0.3758492879379546,collapse
0,721,-0.20291130438571878,collapse
0,722,-0.027096940326184843,collapse
0,723,-0.21584100989131763,collapse
0,724,-0.4350438120321156,collapse
0,725,-0.09571583848171011,collapse
0,726,-0.3565277721740458,collapse
0,727,-0.3434205506023533,collapse
0,728,-0.44573845642764,collapse
0,729,-0.3871653426517067,collapse
0,730,-0.16285856419873168,collapse
0,731,-0.23433217483623925,collapse
0,732,-0.2770037253217765,collapse
0,733,-0.42592194125530614,collapse
0,734,-0.12708085150424553,collapse
0,735,-0.3503718031604647,collapse
0,736,-0.002712386021025387,collapse
0,737,-0.06157178356340141,collapse
0,738,0.058757153240367094,collapse
0,739,-0.4389449511913258,collapse
0,740,-0.10706019196707936,collapse
0,741,-0.5142064940559262,collapse
0,742,-0.5675087875287506,collapse
0,743,-0.013016661796748596,collapse
0,744,0.16670509805042705,collapse
0,745,-0.14155939249015853,collapse
0,746,-0.07223567862078097,collapse
0,747,-0.5340634177524235,collapse
0,748,-0.36267155293761594,collapse
0,749,-0.2683813400917079,collapse
0,750,-0.5127215775357912,collapse
0,751,-0.017129839202637442,collapse
0,752,-0.09206188271025612,collapse
0,753,-0.10324063538475174,collapse
0,754,-0.23000958594254228,collapse
0,755,-0.21463142680259906,collapse
0,756,-0.32753916700253277,collapse
0,757,-0.3223357509331527,collapse
0,758,-0.4215037178564254,collapse
0,759,-0.5003071460353227,collapse
0,760,-0.2817882762816242,collapse
0,761,0.21729928990527594,collapse
0,762,0.20208775527583614,collapse
0,763,0.25472660820240417,collapse
0,764,0.003946826036226064,collapse
0,765,-0.2831547943684348,collapse
0,766,0.026548877776317537,collapse
0,767,-0.12191641837598857,collapse
0,768,0.8896787393686605,collapse
0,769,0.1709674040308412,collapse
0,770,0.04342506755963334,collapse
0,771,-0.33117950122202267,collapse
0,772,-0.21136988462207423,collapse
0,773,-0.09005317463310042,collapse
0,774,0.38007966289981704,collapse
0,775,1.0079968522055858,collapse
0,776,0.21725151783700947,collapse
0,777,0.09659205081709274,collapse
0,778,-0.6392065114540286,collapse
0,779,-0.06936450367487285,collapse
0,780,-0.25597570008431836,collapse
0,781,-0.15873581797937147,collapse
0,782,0.04494808691860136,collapse
0,783,-0.18475006205322875,collapse
0,784,-0.187150240540974,collapse
0,785,0.16465679973084282,collapse
0,786,0.061479239132645275,collapse
0,787,-0.03663252210073944,collapse
0,788,0.5422727314341673,collapse
0,789,0.5149426836576333,collapse
0,790,1.3246057402216227,collapse
0,791,0.7594569823202073,collapse
0,792,0.4009409022769034,collapse
0,793,-0.3281018788910479,collapse
0,794,0.24763508248795862,collapse
0,795,0.3263092867370124,collapse
0,796,-0.556701130264501,collapse
0,797,0.03126789045696765,collapse
0,798,-0.2879641736838739,collapse
0,799,-0.02033272632240013,collapse
1,0,0.0,stable
1,1,-0.06481077592868413,stable
1,2,-0.032205364179041816,stable
1,3,-0.027485526112898066,stable
1,4,-0.00934629585501823,stable
1,5,0.0035751578193198175,stable
1,6,-0.035826762559076936,stable
1,7,-0.11316429170758532,stable
1,8,0.012454437178356967,stable
1,9,-0.04556459909926449,stable
1,10,-0.05850008982952948,stable
1,11,-0.010538708978043765,stable
1,12,0.011948869924163691,stable
1,13,-0.010208971889793009,stable
1,14,-0.011435098510590054,stable
1,15,-0.011550381823095705,stable
1,16,-0.027083065392065724,stable
1,17,-0.013784408718358721,stable
1,18,-0.05750581451017717,stable
1,19,-0.06312040378186744,stable
1,20,-0.03608441054910133,stable
1,21,0.0048538677625274695,stable
1,22,0.03130352330160006,stable
1,23,-0.050346456713357454,stable
1,24,-0.031989695574696775,stable
1,25,0.049697138119194934,stable
1,26,0.060900997895967215,stable
1,27,0.016847981665128117,stable
1,28,-0.07088103533386514,stable
1,29,-0.1013256009786097,stable
1,30,-0.04281833444663781,stable
1,31,0.0023656903833184327,stable
